frame_338_patch_12.jpg,0
frame_338_patch_13.jpg,0
frame_338_patch_14.jpg,0
frame_338_patch_15.jpg,2
frame_338_patch_16.jpg,0
frame_338_patch_17.jpg,0
frame_338_patch_18.jpg,0
frame_338_patch_19.jpg,2
frame_338_patch_20.jpg,2
frame_338_patch_21.jpg,0
frame_338_patch_22.jpg,0
frame_339_patch_0.jpg,0
frame_339_patch_1.jpg,0
frame_339_patch_2.jpg,0
frame_339_patch_3.jpg,0
frame_339_patch_4.jpg,0
frame_339_patch_5.jpg,0
frame_339_patch_6.jpg,0
frame_339_patch_7.jpg,0
frame_339_patch_8.jpg,0
frame_339_patch_9.jpg,0
frame_339_patch_10.jpg,0
frame_339_patch_11.jpg,0
frame_339_patch_12.jpg,2
frame_339_patch_13.jpg,0
frame_339_patch_14.jpg,0
frame_339_patch_15.jpg,0
frame_339_patch_16.jpg,2
frame_339_patch_17.jpg,2
frame_339_patch_18.jpg,0
frame_339_patch_19.jpg,0
frame_340_patch_0.jpg,0
frame_340_patch_1.jpg,2
frame_340_patch_2.jpg,0
frame_340_patch_3.jpg,0
frame_340_patch_4.jpg,2
frame_340_patch_5.jpg,2
frame_340_patch_6.jpg,0
frame_341_patch_0.jpg,0
frame_341_patch_1.jpg,0
frame_341_patch_2.jpg,0
frame_341_patch_3.jpg,0
frame_341_patch_4.jpg,0
frame_341_patch_5.jpg,0
frame_341_patch_6.jpg,2
frame_341_patch_7.jpg,0
frame_341_patch_8.jpg,2
frame_341_patch_9.jpg,2
frame_341_patch_10.jpg,0
frame_342_patch_0.jpg,2
frame_342_patch_1.jpg,2
frame_342_patch_2.jpg,2
frame_343_patch_0.jpg,2
frame_343_patch_1.jpg,2
frame_343_patch_2.jpg,2
frame_344_patch_0.jpg,2
frame_344_patch_1.jpg,2
frame_344_patch_2.jpg,2
frame_345_patch_0.jpg,2
frame_345_patch_1.jpg,2
frame_346_patch_0.jpg,2
frame_346_patch_1.jpg,2
frame_347_patch_0.jpg,2
frame_347_patch_1.jpg,2
frame_348_patch_0.jpg,2
frame_348_patch_1.jpg,2
frame_349_patch_0.jpg,2
frame_349_patch_1.jpg,2
frame_350_patch_0.jpg,2
frame_350_patch_1.jpg,2
frame_351_patch_0.jpg,2
frame_351_patch_1.jpg,2
frame_352_patch_0.jpg,2
frame_352_patch_1.jpg,2
frame_353_patch_0.jpg,2
frame_353_patch_1.jpg,2
frame_354_patch_0.jpg,2
frame_354_patch_1.jpg,2
frame_355_patch_0.jpg,2
frame_355_patch_1.jpg,2
frame_356_patch_0.jpg,2
frame_356_patch_1.jpg,2
frame_357_patch_0.jpg,2
frame_357_patch_1.jpg,2
frame_358_patch_0.jpg,2
frame_358_patch_1.jpg,2
frame_359_patch_0.jpg,2
frame_359_patch_1.jpg,2
frame_360_patch_0.jpg,2
frame_360_patch_1.jpg,2
frame_361_patch_0.jpg,2
frame_361_patch_1.jpg,2
frame_362_patch_0.jpg,2
frame_362_patch_1.jpg,2
frame_363_patch_0.jpg,2
frame_363_patch_1.jpg,2
frame_364_patch_0.jpg,2
frame_364_patch_1.jpg,2
frame_365_patch_0.jpg,2
frame_365_patch_1.jpg,2
frame_366_patch_0.jpg,2
frame_366_patch_1.jpg,2
frame_367_patch_0.jpg,2
frame_367_patch_1.jpg,2
frame_368_patch_0.jpg,2
frame_368_patch_1.jpg,2
frame_369_patch_0.jpg,2
frame_369_patch_1.jpg,2
frame_370_patch_0.jpg,2
frame_370_patch_1.jpg,2
frame_371_patch_0.jpg,2
frame_371_patch_1.jpg,2
frame_372_patch_0.jpg,2
frame_372_patch_1.jpg,2
frame_373_patch_0.jpg,2
frame_373_patch_1.jpg,2
frame_374_patch_0.jpg,2
frame_374_patch_1.jpg,2
frame_375_patch_0.jpg,2
